3,6,2,0,12,21,5,2,10,3,0.6,70,1,2,0.583333333,0.416666667,1,1,10.33333333,1,0.8333,70,0,70,0,0,6,2,0,13,24,5,2,11,3,0.6,85,1,2,0.722222222,0.416666667,1,1,12.83333333,1,0.8333,17,7,87,7,1,6,2,0,15,25,5,2,13,3,0.6,88,1,2,0.722222222,0.416666667,1,1,13.33333333,1,0.8333,26,50,113,57,1
2,1,2,0,1,2,0,0,1,1,2,7,1,0,1,1,0,0,3,0,0,7,0,7,0,0,1,2,0,1,2,0,0,1,1,2,7,1,0,1,1,0,0,3,0,0,3,1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,3,3,0,6,10,0,1,6,3,0.25,43,1,1,0.857142857,0.555555556,0,0,12.66666667,1,0.6667,43,0,43,0,0,3,3,0,6,11,1,1,6,3,0.5,48,1,2,0.904761905,0.555555556,0,0,14,1,0.6667,21,23,64,23,0,2,3,0,8,11,0,1,8,2,0,37,1,1,0.952380952,0.666666667,0,0,17,1,0.5,9,16,73,39,0
2,4,3,0,11,19,6,3,9,4,2,43,0,0,0.97029703,0.4375,0,0,9.75,1,0.75,43,0,43,0,1,9,4,0,14,40,22,3,12,8,0.708333333,244,1,1,0.950310559,0.259259259,1,2,25.77777778,11,2.2222,87,7,130,7,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,2,1,0,3,3,1,1,2,2,2,7,0,0,0,0.666666667,0,0,2.5,1,0.5,7,0,7,0,0,2,1,0,3,3,1,1,2,2,2,7,0,0,0,0.666666667,0,0,2.5,1,0.5,2,3,9,3,1,2,1,0,3,4,1,1,2,2,2,10,0,0,0,0.666666667,0,0,4,1,0.5,4,2,13,5,0
3,4,2,0,4,7,4,3,1,2,0.916666667,56,0.25,4,0.857142857,0.444444444,1,1,12,1,0.5,56,0,56,0,0,4,2,0,4,7,4,3,1,2,0.916666667,56,0.25,4,0.857142857,0.444444444,1,1,12,1,0.5,2,2,58,2,0,4,2,0,4,7,4,3,1,2,0.916666667,56,0.25,4,0.857142857,0.444444444,1,1,12,1,0.5,1,1,59,3,0
2,9,0,0,5,24,0,1,4,9,0,213,1,1,0,0.37037037,0,0,22.55555556,1,0.8889,213,0,213,0,0,9,0,0,5,24,0,1,4,9,0,213,1,0,0,0.37037037,0,0,22.55555556,1,0.8889,1,1,214,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,13,0,0,16,29,52,4,13,4,0.854166667,120,1,1,0,0.202380952,0,0,7.923076923,2,1,120,0,120,0,0,13,0,0,16,29,52,4,13,4,0.854166667,120,1,1,0,0.202380952,0,0,7.923076923,2,1,56,69,176,69,0,14,0,0,16,32,69,4,13,9,0.857142857,165,1,2,0,0.221153846,0,0,10.28571429,3,1.2143,85,188,261,257,0
3,2,4,0,3,4,1,2,1,2,2,12,1,0,1,0.833333333,0,0,4.5,0,0,12,0,12,0,0,2,4,0,3,4,1,2,1,2,2,12,1,0,1,0.833333333,0,0,4.5,0,0,1,2,13,2,0,2,4,0,3,4,1,2,1,2,2,12,1,0,1,0.833333333,0,0,4.5,0,0,0,0,13,2,0
2,4,1,0,9,12,2,3,7,3,0.666666667,52,1,3,0,0.4,0,0,11.25,1,0.75,52,0,52,0,0,4,1,0,9,12,2,3,7,3,0.666666667,52,1,3,0,0.4,0,0,11.25,1,0.75,1,1,53,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,18,1,0,5,49,87,1,4,13,0.694117647,317,1,0,0,0.317647059,0,0,16.33333333,5,1.2778,317,0,317,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,1,0,2,7,4,0,2,4,0.5,25,1,0,0,0.6,0,0,3.8,1,0.8,25,0,25,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2,1,0,6,6,0,1,5,2,0,31,1,0,0,0.625,0,0,14,1,0.5,31,0,31,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,0,1,0,3,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,43,4,43,4,0,0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,4,45,47,49,0
1,3,2,0,4,7,0,1,3,2,0,27,1,0,0.928571429,0.666666667,1,1,7.666666667,1,0.3333,27,0,27,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,3,0,8,15,15,2,6,6,2,42,0,0,0.971428571,0.416666667,2,3,6,1,0.5,42,0,42,0,1,7,4,0,9,16,21,3,6,7,2,45,0,0,0.975308642,0.392857143,3,4,5.428571429,1,0.5714,8,2,50,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5,3,0,8,17,0,1,7,4,0.416666667,82,1,1,0.913043478,0.5,0,0,14.8,1,0.4,82,0,82,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,3,4,0,8,15,3,0,8,1,2,50,0,0,0.928571429,0.666666667,2,2,15.66666667,1,0.6667,50,0,50,0,0,3,4,0,8,15,3,0,8,1,2,52,0,0,0.948717949,0.666666667,2,2,16.33333333,1,0.6667,1,1,51,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,7,2,0,7,25,0,1,6,5,0.166666667,153,1,1,0.538461538,0.357142857,1,1,20.57142857,4,1.2857,153,0,153,0,0,7,2,0,7,25,0,1,6,5,0.166666667,153,1,1,0.684210526,0.357142857,1,1,20.57142857,4,1.2857,7,8,160,8,1,7,2,0,7,26,0,1,6,5,0.166666667,152,1,1,0.684210526,0.357142857,1,1,20.42857143,4,1.2857,4,2,164,10,0
3,3,2,0,3,10,3,0,3,2,2,32,0,0,0.6,0.666666667,0,0,9.666666667,1,0.6667,32,0,32,0,0,3,2,0,4,10,3,1,3,2,2,32,0,0,0.6,0.666666667,0,0,9.666666667,1,0.6667,10,9,42,9,1,3,3,0,7,10,3,4,3,2,2,32,0,0,0.9,0.666666667,0,0,9.666666667,1,0.6667,4,3,46,12,0
1,11,4,0,8,23,51,1,8,11,0.6,96,1,0,0.957575758,0.345454545,2,3,7.545454545,1,0.6364,96,0,96,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2,1,0,6,9,0,1,5,2,0,32,1,1,0,0.666666667,0,0,14.5,1,0.5,32,0,32,0,0,2,1,0,6,10,0,1,5,2,0,46,1,1,0,0.666666667,0,0,21.5,1,0.5,14,9,46,9,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,4,1,0,2,5,0,2,0,4,0.333333333,21,1,0,0,0.75,0,0,4,1,0.5,21,0,21,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,1,0,16,52,9,6,10,3,0.6,297,0.5,0,0,0.35,0,0,48.16666667,7,3.5,297,0,297,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,9,3,0,9,20,26,1,9,6,0.84375,81,0.75,1,0.793103448,0.325,1,1,7.555555556,2,0.7778,81,0,81,0,0,9,3,0,9,20,26,1,9,6,0.84375,81,0.75,0,0.85,0.325,1,1,7.555555556,2,0.7778,2,3,83,3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,1,0,5,9,1,2,5,3,0.5,28,1,1,0,0.555555556,0,0,8,1,0.6667,28,0,28,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2,5,0,3,7,0,1,2,2,0,21,1,0,0.947368421,0.666666667,0,0,9,1,0.5,21,0,21,0,1,2,5,0,3,7,0,1,2,2,0,21,1,0,0.95,0.666666667,0,0,9,1,0.5,5,5,26,5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2,1,0,5,11,0,1,4,2,0,39,1,1,0,0.666666667,0,0,18,1,0.5,39,0,39,0,0,2,1,0,5,11,0,1,4,2,0,39,1,1,0,0.666666667,0,0,18,1,0.5,2,3,41,3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,1,0,3,21,1,1,2,1,0.5,88,1,0,0,0.5,0,0,28,5,1.6667,88,0,88,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,23,1,0,22,40,247,11,21,23,0.924242424,118,1,3,0,0.178743961,0,0,4,1,0.9565,118,0,118,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,3,0,6,7,0,1,5,3,0,29,1,0,0.909090909,0.533333333,0,0,8.333333333,1,0.6667,29,0,29,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,10,1,0,9,20,41,0,9,7,0.666666667,96,1,1,0,0.314285714,0,0,8.4,2,1.1,96,0,96,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,5,3,0,14,29,0,1,14,2,0.5,129,1,1,0.833333333,0.4375,1,1,24.4,5,1.4,129,0,129,0,0,5,3,0,14,29,0,1,14,2,0.5,129,1,2,0.88,0.4375,1,1,24.4,5,1.4,12,16,141,16,0,5,3,0,14,29,0,1,14,2,0.5,129,1,1,0.88,0.4375,1,1,24.4,5,1.4,3,2,144,18,0
2,2,5,0,2,5,1,0,2,1,2,15,0,0,0.965517241,0.625,1,1,6.5,1,0.5,15,0,15,0,0,2,5,0,2,5,1,0,2,1,2,15,0,0,0.975,0.625,1,1,6.5,1,0.5,1,1,16,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,3,1,0,5,12,0,1,4,3,0.25,54,1,1,0,0.466666667,0,0,16.33333333,2,1,54,0,54,0,0,3,1,0,5,12,0,1,4,3,0.25,54,1,1,0,0.466666667,0,0,16.33333333,2,1,2,4,56,4,1,3,1,0,5,12,0,1,4,3,0.25,54,1,1,0,0.466666667,0,0,16.33333333,2,1,3,4,59,8,0
3,16,1,0,2,39,118,0,2,15,0.8,172,1,0,0,0.125,0,0,9.6875,1,0.875,172,0,172,0,0,22,1,0,6,52,229,3,3,20,0.80952381,205,1,1,0,0.111111111,0,0,8.272727273,1,0.9091,49,20,221,20,1,27,1,0,12,71,349,9,3,24,0.807692308,292,1,0,0,0.082840237,0,0,9.777777778,1,0.9259,74,10,295,30,1
1,21,4,0,19,52,160,5,19,13,0.8625,287,1,4,0.641509434,0.166666667,1,2,12.28571429,5,1.6667,287,0,287,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,1,0,4,11,0,2,2,5,0,43,1,1,0,0.6,0,0,7.4,1,0.8,43,0,43,0,0,5,1,0,4,11,0,2,2,5,0,43,1,1,0,0.6,0,0,7.4,1,0.8,26,33,69,33,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,3,2,0,1,5,3,0,1,3,2,12,0,0,0.923076923,0.666666667,1,2,3,1,0.3333,12,0,12,0,1,3,2,0,1,5,3,0,1,3,2,12,0,0,0.956521739,0.666666667,1,2,3,1,0.3333,3,2,15,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,19,1,0,72,19,171,67,9,19,2,19,0,0,0,0.157894737,0,0,0,1,1,19,0,19,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,6,3,0,8,37,3,1,8,4,0.666666667,151,1,1,0.75,0.305555556,1,1,23.66666667,1,0.8333,151,0,151,0,0,6,3,0,8,37,3,1,8,4,0.666666667,151,1,1,0.814814815,0.305555556,1,1,23.66666667,1,0.8333,53,59,204,59,0,6,3,0,8,37,3,1,8,4,0.666666667,150,1,1,0.814814815,0.305555556,1,1,23.5,1,0.8333,3,3,207,62,0
3,6,1,0,6,10,7,1,6,5,0.6,45,1,0,0,0.533333333,0,0,6.166666667,2,0.6667,45,0,45,0,0,5,1,0,6,10,2,0,6,4,0.5,44,1,1,0,0.583333333,0,0,7.4,2,0.8,4,46,49,46,0,10,1,0,8,17,25,1,7,9,0.722222222,86,1,0,0,0.311111111,0,0,7.2,3,1,27,1,76,47,0
3,10,3,0,16,22,43,2,14,8,0.333333333,93,1,0,0.826086957,0.4,1,1,8.2,1,0.8,93,0,93,0,0,17,3,0,32,42,112,6,26,11,0.770833333,213,1,2,0.813333333,0.229166667,2,3,11.35294118,5,1.1176,87,24,180,24,0,17,3,1,37,45,112,10,27,11,0.770833333,230,1,1,0.835294118,0.229166667,2,3,12.35294118,5,1.1765,23,9,203,33,0
1,5,1,0,16,8,6,13,3,5,0.625,31,1,1,0,0.466666667,0,0,4.8,1,0.8,31,0,31,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,10,4,0,4,19,7,1,3,9,0.666666667,120,1,0,0.789473684,0.425,1,2,10.6,1,0.8,120,0,120,0,0,10,4,0,4,19,7,1,3,9,0.666666667,120,1,0,0.789473684,0.425,1,2,10.6,1,0.8,2,2,122,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3,2,0,13,17,3,0,13,3,1,70,1,2,0.75,0.666666667,0,0,21.33333333,3,2,70,0,70,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,13,2,0,18,42,26,1,18,9,0.738095238,183,1,2,0.333333333,0.230769231,0,0,12.53846154,5,1.3077,183,0,183,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,12,1,0,4,15,46,0,4,11,0.795454545,73,1,2,0,0.266666667,0,0,4.75,1,0.9167,73,0,73,0,0,12,2,0,7,16,46,0,7,11,0.795454545,83,1,2,0.153846154,0.266666667,0,0,5.583333333,2,1,19,6,92,6,0,12,2,0,7,16,46,0,7,11,0.795454545,83,1,2,0.153846154,0.266666667,0,0,5.583333333,2,1,6,2,98,8,0
1,4,1,0,4,13,4,1,3,2,0.333333333,39,1,0,0,0.5,0,0,8.5,1,0.5,39,0,39,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2,1,0,4,2,1,4,0,2,2,2,0,0,0,1,0,0,0,1,1,2,0,2,0,1,2,1,0,5,2,1,5,0,2,2,2,0,0,0,1,0,0,0,1,1,5,4,7,4,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,2,0,4,9,8,1,3,4,0.25,34,1,0,0.571428571,0.4,1,2,5.6,2,0.8,34,0,34,0,0,7,3,0,4,12,13,1,3,6,0.583333333,55,1,0,0.642857143,0.314285714,1,2,6.571428571,3,1,14,5,48,5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
